id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating,url
22627,Men,Apparel,Topwear,Sweaters,White,Fall,Sports,Nike Men White Sweater,783,214,3.4,http://assets.myntassets.com/v1/images/style/properties/d0729cd658672925dc98dedc9415c5d9_images.jpg
16412,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Levis Men Red & Cream Striped Shirt,560,473,3.0,http://assets.myntassets.com/v1/images/style/properties/e50626c8bdc8ace7b0a3ec11586d72a5_images.jpg
8831,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Spykar Men Navy Blue Polo T-Shirts,1254,176,3.6,http://assets.myntassets.com/v1/images/style/properties/81e4c91dea9a2826fdaa7fe9db877757_images.jpg
6197,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,UCB Men's Logo Chest Green T-shirt,2187,462,4.8,http://assets.myntassets.com/v1/images/style/properties/3638f592bdccecdcd9f5feee544cd7a6_images.jpg
26287,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Proline Men Blue T-shirt with Printed Detail,1342,62,3.6,http://assets.myntassets.com/v1/images/style/properties/ba77bdbecdd5953b55ddf2acba1b777a_images.jpg
7879,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,Proline Men Grey Comfort Fit Sports Shorts,1942,469,4.8,http://assets.myntassets.com/v1/images/style/properties/81c9a362bdb823da22c850e3529bd9b5_images.jpg
13160,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Puma Women MC Pink Tshirts,317,328,3.1,http://assets.myntassets.com/v1/images/style/properties/7477c80e7717637dce8e2e7a019012c9_images.jpg
27355,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,Tantra Women Circles Green T-shirt,566,76,2.9,http://assets.myntassets.com/v1/images/style/properties/7d5329b4eac44ed725488c16712a72f8_images.jpg
40095,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,ADIDAS Men Black Shorts,1258,380,4.1,http://assets.myntassets.com/v1/images/style/properties/f8bd409573c5a594bde77562582f4c46_images.jpg
59984,Women,Apparel,Dress,Dresses,Purple,Fall,Party,Avirate Women Purple Dress,1635,336,3.0,http://assets.myntassets.com/v1/images/style/properties/Avirate-Women-Purple-Dress_5dcf069e05157d88a24a3e01ddbe3dcb_images.jpg
20170,Men,Apparel,Topwear,Shirts,Khaki,Fall,Casual,Wrangler Men Thin Khaki Shirt,2943,186,3.8,http://assets.myntassets.com/v1/images/style/properties/ee8e5b20a553e29dd5af1f733208991a_images.jpg
39861,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Gini and Jony Boys Polo Green T-Shirt,572,292,4.2,http://assets.myntassets.com/v1/images/style/properties/f61e63af58565cb07fba8b5d54db3994_images.jpg
50663,Men,Apparel,Loungewear and Nightwear,Shorts,Black,Winter,Sports,Chromozome Men Black Soccer Shorts,2964,88,2.7,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Black-Soccer-Shorts_56ff3d8dab91400d2dbc1ddda1ce40a6_images.jpg
28779,Women,Apparel,Topwear,Kurtis,Green,Summer,Ethnic,Aurelia Women Printed Green Kurti,664,346,3.7,http://assets.myntassets.com/v1/images/style/properties/5bcda8ec8fd869571546a774679af66d_images.jpg
34326,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Myntra Men Circuit Thrash Red T-shirt,225,24,2.1,http://assets.myntassets.com/v1/images/style/properties/cebc515bdea50122f06c8c436a43e8d4_images.jpg
7421,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,W Women U Neck Short Sleeve Blue Kurta,1776,332,3.1,http://assets.myntassets.com/v1/images/style/properties/c5dc4f106ebb15787717e6eb9c94a436_images.jpg
19802,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,U.S. Polo Assn. Men Printed Grey Tshirt,2765,472,3.0,http://assets.myntassets.com/v1/images/style/properties/34d31f3da7bbe22d12cf8171d8db5ab6_images.jpg
17998,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,Puma Men Graphic Tee Red Tshirt,2024,292,2.6,http://assets.myntassets.com/v1/images/style/properties/4dba7c2a7388f34d8ba093b4bad26f4b_images.jpg
30786,Men,Apparel,Topwear,Kurtas,Olive,Summer,Ethnic,Fabindia Men Olive Printed Kurta,2989,158,2.0,http://assets.myntassets.com/v1/images/style/properties/029ea17b152b841705eda046098acce1_images.jpg
2153,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,Casual,Basics Men Blue & Yellow Polo T-shirt,491,396,3.4,http://assets.myntassets.com/v1/images/style/properties/4fda5769f493f84c5046eae8bdc31938_images.jpg
13504,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Chimp Men Kutta Pyjama White Tshirts,2500,345,4.7,http://assets.myntassets.com/v1/images/style/properties/0c45fb6b163a9232cd80b747beb3ac50_images.jpg
31654,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,Indigo Nation Men Black Shirt,1992,93,4.0,http://assets.myntassets.com/v1/images/style/properties/2b87c5305a9f55be8f004be39484284d_images.jpg
8469,Women,Apparel,Topwear,Tunics,Black,Fall,Casual,Scullers For Her Women Lace Black Tunics,409,236,3.8,http://assets.myntassets.com/v1/images/style/properties/7e316aefff2d83d3c75e07b8a71a5808_images.jpg
3081,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Probase Men's Bike Grey T-shirt,2092,238,4.2,http://assets.myntassets.com/v1/images/style/properties/f5061915fad3853c74a9f7c418d8c8ad_images.jpg
52908,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic,FNF Blue Sari,2713,350,3.3,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Blue-Sari_8f4635b097c99bd39811d8843aa22e39_images.jpg
11253,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Formal,Indigo Nation Men Tro Olive Trousers,1667,468,2.0,http://assets.myntassets.com/v1/images/style/properties/4cfd4118785b7a7bd8bca88c72d7d6eb_images.jpg
10381,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,United Colors of Benetton Men Solid Blue Shirts,2378,161,3.5,http://assets.myntassets.com/v1/images/style/properties/c804904f909dcc46763ad7ccfa281ec7_images.jpg
57446,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Angry Birds Women Black T-shirt,1097,182,3.2,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Black-T-shirt_f7a88157ddd7c5fa3bd214fb4be285e7_images.jpg
52134,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,Femella Women Black Stockings,931,488,3.5,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Stockings_3fc91d6c64ee81ef7d4f95bd05a9fd0f_images.jpg
36471,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Aurelia Women Placket White Kurta,331,476,3.6,http://assets.myntassets.com/v1/images/style/properties/e7db63ddac8adaa6328f801ec3fa7edf_images.jpg
24988,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,United Colors of Benetton Women Pink Top,428,349,4.6,http://assets.myntassets.com/v1/images/style/properties/4799335a59c876d7858f7a9329f0e1ce_images.jpg
14721,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual,Scullers For Her Women Casual Shirt Purple Shirts,837,254,3.9,http://assets.myntassets.com/v1/images/style/properties/4aa443f29f86f6788e06fdf37e73c22f_images.jpg
33331,Men,Apparel,Topwear,Shirts,Pink,Fall,Formal,Arrow New York Men Pink Slim Fit Shirt,2329,108,4.3,http://assets.myntassets.com/v1/images/style/properties/Arrow-New-York-Men-Pink-Shirt_6787893b5495a63a91ca41c87679743d_images.jpg
24386,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,Folklore Women Black Printed Kurta,576,148,4.5,http://assets.myntassets.com/v1/images/style/properties/7212205043000755a0aefccd0b7c5f5b_images.jpg
5978,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Highlander Men Blue Black Checked Shirt,851,493,2.0,http://assets.myntassets.com/v1/images/style/properties/73137325a6bbc4a31fe21d9f995f5e54_images.jpg
4096,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Classic Polo Men's Black With Blue White Stripes T-shirt,1365,495,2.8,http://assets.myntassets.com/v1/images/style/properties/ef46b3628ee0ddff9857b7369a47990a_images.jpg
14513,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Light Blue Thin White & Grey Striped Shirt,688,8,3.4,http://assets.myntassets.com/v1/images/style/properties/81f5fac3c8cb3beb145587580bb2a77b_images.jpg
5144,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Wrangler Women's Nautical Stripe White Blue T-shirt,265,31,2.9,http://assets.myntassets.com/v1/images/style/properties/35cc979a298109d30695583beb6fca46_images.jpg
37791,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,John Players Men Solid Blue Shirt,1791,122,4.2,http://assets.myntassets.com/v1/images/style/properties/2997f8ecbf819c7a3ac782533e745459_images.jpg
34114,Girls,Apparel,Dress,Dresses,Blue,Summer,Casual,Doodle Girls Printed Blue Dress,2791,38,2.6,http://assets.myntassets.com/v1/images/style/properties/1aea73f3c304e3040415b062fb05045e_images.jpg
22071,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,Vishudh Women Floral Print Brown Kurta,2388,469,3.0,http://assets.myntassets.com/v1/images/style/properties/2ab1092b5621a430f8f1e8fffd8dfc74_images.jpg
51583,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,Casual,Wrangler Women Navy Blue Jeggings,2011,180,4.2,http://assets.myntassets.com/v1/images/style/properties/b4b1908b1be4486285e5b6636b6f4821_images.jpg
13736,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Belmonte Men Check Red Shirts,1319,97,3.7,http://assets.myntassets.com/v1/images/style/properties/9f99841d49f14aeda6ba34ece9ee9ac7_images.jpg
34928,Women,Apparel,Topwear,Dupatta,Yellow,Summer,Ethnic,Fabindia Yellow Dupatta,765,133,4.7,http://assets.myntassets.com/v1/images/style/properties/b90438b5d3cc08e85b07343185c23471_images.jpg
9789,Women,Apparel,Topwear,Tshirts,Purple,Fall,Sports,Puma Women Opulence Logo Plus Purple T-Shirts,2508,234,3.2,http://assets.myntassets.com/v1/images/style/properties/78641deea405b3abd63cb3005246d29f_images.jpg
43046,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men Black & Blue Energy Jersey,1762,268,2.6,http://assets.myntassets.com/v1/images/style/properties/78020dccfc8bfe5f0ed20cf0c96831a2_images.jpg
31466,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,Nike Men Cricket White Jersey,2988,228,2.5,http://assets.myntassets.com/v1/images/style/properties/57f10cd009e4032f01cd9197c02cac76_images.jpg
19650,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,United Colors of Benetton Women Solid Purple Top,675,10,3.1,http://assets.myntassets.com/v1/images/style/properties/880a8bab900821f0dba48dcaa9f3f6de_images.jpg
8207,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Locomotive Men Solid Langworth Red T-Shirts,2342,349,4.5,http://assets.myntassets.com/v1/images/style/properties/a105754cc851dda593ed9d946ebbec8a_images.jpg
1984,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,ADIDAS Women Graphic White T-shirt,2200,370,3.6,http://assets.myntassets.com/v1/images/style/properties/3d1c2533c78618aaf8c8229ade3f42fd_images.jpg
20148,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Wrangler Men Dodge Black Shirt,199,6,4.2,http://assets.myntassets.com/v1/images/style/properties/c728bb7e43b61f1d06f931dc78e18f50_images.jpg
39859,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Palm Tree Boys Printed Yellow T-Shirt,1974,229,5.0,http://assets.myntassets.com/v1/images/style/properties/a3c0711f3d54240e227c7c615d8d46c5_images.jpg
8809,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Scul Black White Shirt,1899,141,2.2,http://assets.myntassets.com/v1/images/style/properties/b29c724f371dd19a812677d4bbbc5be0_images.jpg
13964,Men,Apparel,Topwear,Shirts,White,Fall,Formal,John Miller Men Check White Shirts,1327,121,2.8,http://assets.myntassets.com/v1/images/style/properties/b6ee6bb4179444238af23467a2316f4a_images.jpg
13158,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Puma Women Festival Fuchsia Pink Tshirts,1467,157,2.6,http://assets.myntassets.com/v1/images/style/properties/1b7edaa3b40972b39ff377fa90a36bb8_images.jpg
43628,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Vero Moda Women Black Top,1707,198,3.7,http://assets.myntassets.com/v1/images/style/properties/733eb922976affa38c2449b7daf42f1f_images.jpg
45987,Women,Apparel,Saree,Sarees,Green,Summer,Ethnic,Fabindia Green Mangalagiri Saree,2281,67,4.1,http://assets.myntassets.com/v1/images/style/properties/e73f75587cae833405b999a9172d3ff8_images.jpg
52930,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,FNF Multi Coloured Sari,2198,249,4.1,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_74ddea5a4b1e68cafd33ac13d31637c8_images.jpg
39401,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,U.S. Polo Assn. Denim Co. Men Blue Slim Straight Fit Jeans,202,327,3.6,undefined
44855,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Puma Men Red Polo Neck T-shirt,1499,134,2.6,http://assets.myntassets.com/v1/images/style/properties/4307418efc71012458def80cc825739c_images.jpg
14719,Women,Apparel,Topwear,Tops,Green,Fall,Casual,Jealous 21 Women Casual Top Green Tops,2854,101,3.6,http://assets.myntassets.com/v1/images/style/properties/8d87db8d3a8110416a3a5bf2215ad7d4_images.jpg
28741,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic,W Women Printed Off White Kurta,1519,171,3.3,http://assets.myntassets.com/v1/images/style/properties/356e0afe47140b250c27011980254c89_images.jpg
3885,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Wrangler Men's 1947 Light Weight Yellow T-shirt,1652,435,4.5,http://assets.myntassets.com/v1/images/style/properties/a2ecd6ce6bf16a266f347911acc90db4_images.jpg
7419,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,W Women Deep Neck Sleeveless White Kurta,2946,98,3.7,http://assets.myntassets.com/v1/images/style/properties/14019ebc97909fe0b8b3a2bf9da6095b_images.jpg
49776,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Alma Women Blue Printed Kurta,1677,375,5.0,http://assets.myntassets.com/v1/images/style/properties/dd3bbe3c0934531d5ddbc608dc00ab2b_images.jpg
8451,Women,Apparel,Topwear,Tops,Yellow,Fall,Casual,Jealous 21 Women Printed Rach Yellow Top,594,100,2.1,http://assets.myntassets.com/v1/images/style/properties/af660d07d3cd53ac0a4773d11a2c3e0a_images.jpg
19006,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,ADIDAS Originals Women Graphic Print Black Tshirt,2110,311,2.2,http://assets.myntassets.com/v1/images/style/properties/e8f577bcd9dead56247686950c9972ab_images.jpg
28573,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Nike Women Air Scoop Pink T-shirt,2798,399,3.8,http://assets.myntassets.com/v1/images/style/properties/2777be0915104d8bd3152388832b21a0_images.jpg
22049,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Vishudh Women Blue Printed Kurta,1519,86,4.7,http://assets.myntassets.com/v1/images/style/properties/6d079a5699433af557c5674c3c6d88d1_images.jpg
48496,Women,Apparel,Bottomwear,Trousers,Black,Winter,Casual,French Connection Women Black Trousers,2227,306,2.2,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Black-Trousers_88d6b027a07e045469143716bba0309a_images.jpg
34910,Women,Apparel,Topwear,Dupatta,Black,Summer,Ethnic,Fabindia Black Hand Printed Chanderi Dupatta,2247,349,3.5,http://assets.myntassets.com/v1/images/style/properties/b1ed32c9cc2fc64a44ae2012dab6384e_images.jpg
4892,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,Levis Kids Girl's Diaz Green Polo Tshirt,1855,449,2.9,http://assets.myntassets.com/v1/images/style/properties/75b9d30b27189ca262c34604d12fe5e1_images.jpg
11059,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,John Miller Men Green Check Shirt,1557,46,4.4,http://assets.myntassets.com/v1/images/style/properties/d9fda92bbfa54366cc1c391eac271cb4_images.jpg
33309,Boys,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Palm Tree Boys Solid Black Jeans,1688,298,3.1,http://assets.myntassets.com/v1/images/style/properties/deca420368a1021daa82c5beed44b3eb_images.jpg
45973,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,Casual,Tokyo Talkies Women Turquoise Blue Printed Top,2539,64,4.0,http://assets.myntassets.com/v1/images/style/properties/d49343d9022c459ad0447624970397d7_images.jpg
53816,Women,Apparel,Topwear,Tunics,White,Fall,Casual,Ayaany Women Printed Red Tunic,2318,177,5.0,http://assets.myntassets.com/v1/images/style/properties/Ayaany-Women-Printed-Red-Tunic_97eef67654d64b9684d9d44b48fe9058_images.jpg
25896,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,Femella Women Black Skinny Leggings,1794,393,2.6,http://assets.myntassets.com/v1/images/style/properties/80b3df092e8ad86a4ff65c58292bf67d_images.jpg
24944,Girls,Apparel,Topwear,Tops,Red,Summer,Casual,United Colors of Benetton Kids Girls Red Top,344,80,3.8,http://assets.myntassets.com/v1/images/style/properties/72c95798d2f69b2779ad3425d8f90cab_images.jpg
17168,Men,Apparel,Topwear,Shirts,Mustard,Fall,Casual,U.S. Polo Assn. Men Checks Mustard Shirt,1899,23,2.4,http://assets.myntassets.com/v1/images/style/properties/97e60a4ff54323a6c8348e83a83b74ab_images.jpg
29667,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,Indigo Nation Men Printed Black Shirt,460,425,3.9,http://assets.myntassets.com/v1/images/style/properties/c6fd11b589f79c61b81310a73caf7e44_images.jpg
3871,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,Wrangler Men's Poster Print Slub Brown T-shirt,2199,244,4.2,http://assets.myntassets.com/v1/images/style/properties/2a583af2418b275910b050408be2047d_images.jpg
49782,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,Casual,Little Miss Intimates Pink & Black Pyjama Set,1091,102,2.5,http://assets.myntassets.com/v1/images/style/properties/a8a0086d8d7da820632f5d46d8959d8a_images.jpg
31698,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Folklore Women Printed Pink Kurta,2450,407,2.1,http://assets.myntassets.com/v1/images/style/properties/c256cd15dde7de57dadaaf898405b060_images.jpg
16288,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Peter England Men Printed Grey TShirt,540,168,3.3,http://assets.myntassets.com/v1/images/style/properties/341662674e994061d8be93376a4aac59_images.jpg
23953,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Provogue Men Striped Black Shirt,2645,455,4.5,http://assets.myntassets.com/v1/images/style/properties/fba681c97fbdaf04dfbed777580ed24b_images.jpg
48462,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,French Connection Men Blue Denim Shorts,682,8,3.0,http://assets.myntassets.com/v1/images/style/properties/445c8ea57ad8641fd35e6dca86a0a864_images.jpg
18312,Men,Apparel,Topwear,Sweaters,Grey,Summer,Casual,Wills Sport Men Grey Striped Sweater,735,86,3.0,http://assets.myntassets.com/v1/images/style/properties/9bfab37d21ec4eeed623b72ce6f52092_images.jpg
4866,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,ADIDAS Men Black Chelsea Away Jersey,2546,193,5.0,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Black-Chelsea-Away-Jersey_ca4abe7d788439fccc8b2b256b274984_images.jpg
1528,Men,Apparel,Topwear,Jackets,Black,Fall,Sports,Puma Men Ferrari Black Fleece Jacket,2489,434,2.7,http://assets.myntassets.com/v1/images/style/properties/5217707cfecada95eca6fa33a88cc833_images.jpg
5188,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Linkin Park Men's Linking Black T-shirt,2819,352,2.7,http://assets.myntassets.com/v1/images/style/properties/e5d29f91f3fc1451676b01be0e78df83_images.jpg
30920,Women,Apparel,Bottomwear,Trousers,Green,Summer,Ethnic,Fabindia Women Green Harem Pants,504,20,3.4,http://assets.myntassets.com/v1/images/style/properties/b7c635d220626dba084f33bab7b42bc0_images.jpg
9321,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Indian Terrain Men Worden Navy Blue Tshirts,292,230,4.0,http://assets.myntassets.com/v1/images/style/properties/15da0bc604a403266445a8e5db2409ad_images.jpg
14987,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,ADIDAS Men Solid Black Sweatshirts,244,176,4.6,http://assets.myntassets.com/v1/images/style/properties/02b94f5d4ea67d2ce4ef23d1f279bd30_images.jpg
40059,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,ADIDAS Men White T-shirt,2141,454,4.0,http://assets.myntassets.com/v1/images/style/properties/34d44cb6ab3968e6e8f2539d85599b11_images.jpg
37937,Women,Apparel,Dress,Dresses,Purple,Summer,Casual,Mineral Women Purple Dress,677,44,2.5,http://assets.myntassets.com/v1/images/style/properties/4bdf06f07e4c91108bd07f5eadb5c517_images.jpg
32479,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,Casual,Proline Men Charcoal Grey Track Pants,2583,286,5.0,http://assets.myntassets.com/v1/images/style/properties/de7637aca82dfc93b748ec5799a196ff_images.jpg
