id,product,no of ratings,avg rating,price
46353,shirts locomotive men blue striped shirt apparel topwear casual men blue summer,478,4.6,985
27364,tshirts tantra men digi skull mustard tshirt apparel topwear casual men mustard fall,470,3.9,1294
54696,kurtas shree women navy blue white printed kurta apparel topwear ethnic women white summer,180,3.1,2762
13151,tshirts puma men jersey blue polo tshirts apparel topwear casual men blue fall,389,3.4,1094
43621,tops vero moda women green top apparel topwear casual women green summer,178,2.2,1075
7848,tshirts proline men printed tshirt apparel topwear casual men orange fall,279,3.9,2820
12083,kurtas w women printed purple kurtas apparel topwear ethnic women purple fall,133,3,2314
16611,trousers genesis men stripes black trousers apparel bottomwear formal men black fall,147,4,2268
49915,sarees fabindia brown hand printed sari apparel saree ethnic women brown fall,148,3.5,1106
19659,tops united colors benetton women striped olive top apparel topwear casual women olive summer,381,4.2,2667
26084,shirts john miller men check yellow shirt apparel topwear formal men yellow summer,171,4.5,2659
25601,kurta sets vishudh women purple green embriodery churidar kurta dupatta apparel apparel set ethnic women purple fall,487,2.4,619
11434,tops united colors benetton women light winter grey tops apparel topwear casual women grey fall,378,3.7,1184
15094,kurtas mother earth women printed orange kurtas apparel topwear ethnic women orange fall,307,2.7,1552
36216,shorts gini jony girls core magenta shorts apparel bottomwear casual girls magenta summer,46,2.7,2723
44636,tshirts nike men white printed tshirt apparel topwear casual men white summer,156,3.6,1295
20373,track pants urban yoga women solid pink track pants apparel bottomwear casual women pink fall,432,3.4,2411
16275,sweatshirts free authority men stripes purple sweatshirts apparel topwear casual men black fall,434,2.8,1793
22040,kurtas vishudh women self printed cream kurta apparel topwear ethnic women cream fall,288,3.5,1066
31457,shorts nike men running black shorts apparel bottomwear sports men black summer,83,3.3,2886
3282,tshirts guerrilla mens army god purple tshirt apparel topwear casual men purple summer,400,2.5,2353
43077,capris nike womens grey capris apparel bottomwear sports women grey summer,209,2.9,300
30585,tshirts nike men club pique polo black tshirt apparel topwear casual men black fall,166,3.9,184
2350,tshirts reebok men audi white tshirt apparel topwear casual men white fall,191,3.8,2463
27532,shirts scullers men check blue shirt apparel topwear casual men blue summer,370,3.8,196
13707,tshirts proline mens solid red polo tshirt apparel topwear casual men red fall,360,3.2,1708
5949,shirts locomotive men bold red white checked shirt apparel topwear casual men red summer,357,2.6,1312
33300,trousers arrow sport men white trousers apparel bottomwear casual men white summer,281,4.5,2221
11050,shirts scullers men check red shirts apparel topwear casual men red fall,141,4.1,1052
5175,tshirts inkfruit womens face book white tshirt apparel topwear casual women white summer,13,4.3,2858
14522,shirts mark taylor men light brown white striped shirt apparel topwear formal men olive fall,90,4,1385
11262,trousers indigo nation men tr yarn dyed beige trousers apparel bottomwear casual men beige fall,251,4.5,1609
4295,tshirts tantra tshirt apparel topwear casual men orange summer,75,2.4,190
52105,kurtas myntra women white printed kurta apparel topwear ethnic women white summer,103,2.2,2062
16047,shirts highlander men check maroon slim fit shirt apparel topwear casual men maroon fall,293,3.2,2295
7410,kurtas w women deep u neckyarn dyed red kurta apparel topwear ethnic women red summer,464,3.6,2788
19833,shirts us polo assn men solid blue shirt apparel topwear casual men blue fall,234,3,1500
34317,tshirts myntra men red freedom warior tshirt apparel topwear casual men red summer,59,2.4,2874
28748,kurtas aurelia women printed red kurta apparel topwear ethnic women red summer,243,2.7,830
17195,sweaters us polo assn men stripes green sweater apparel topwear casual men green winter,28,5,2730
50652,lounge shorts chromozome men grey lounge shorts apparel loungewear nightwear casual men grey melange winter,331,3.4,1899
8458,tops jealous women printed pink top apparel topwear casual women pink fall,427,3.7,2388
42397,tshirts flying machine women black tshirt apparel topwear casual women black summer,264,3.9,922
2162,shirts probase men blue slim fit solid casual shirt apparel topwear casual men blue spring,215,2.2,785
16281,sweatshirts batman men batman grey sweatshirts apparel topwear casual men grey fall,8,2.2,2767
23166,tshirts mark taylor men red printed tshirt apparel topwear casual men red fall,253,3.9,2735
12621,tshirts probase men printed grey tshirts apparel topwear casual men grey fall,482,2.2,829
26414,shirts turtle men check green shirt apparel topwear casual men green summer,82,3.4,432
3276,tshirts guerrilla mens wanted coffee tshirt apparel topwear casual men brown summer,443,2.5,1501
43083,track pants nike women black track pants apparel bottomwear casual women black summer,464,4.8,2275
24343,tshirts adidas men white printed tshirt apparel topwear casual men white summer,432,3.6,2500
40606,kurtas span women purple kurta apparel topwear ethnic women purple summer,401,3.8,414
32226,kurtas fabindia women printed olive kurta apparel topwear ethnic women olive summer,380,3.2,626
37754,shirts john players men striped blue shirt apparel topwear casual men blue summer,273,3.7,2406
5181,tshirts jimi hendrix mens pop festival dark grey tshirt apparel topwear casual men grey summer,271,3.4,926
53211,shirts mark taylor men blue shirt apparel topwear formal men blue summer,200,3,1710
4053,tshirts myntra mens eagle emblem white tshirt apparel topwear casual men white summer,314,3.8,475
40434,skirts tonga women charcoal skirt apparel bottomwear casual women charcoal summer,392,3.8,2192
10344,tshirts united colors benetton men solid purple tshirts apparel topwear casual men purple fall,325,5,1489
24171,kurtis aurelia women blue printed kurti apparel topwear ethnic women blue fall,482,2.8,1828
11296,jeans wrangler men blue custom jeans apparel bottomwear casual men blue fall,196,3.5,281
53023,sarees fnf women blue sari apparel saree ethnic women blue fall,286,4.2,875
37566,tshirts madagascar infant girls pink tshirt apparel topwear casual girls pink summer,226,2.6,2845
4261,tshirts inkfruit mens last drumer white uv tshirt apparel topwear casual men white summer,349,4.5,1358
21403,tshirts locomotive men printed grey tshirt apparel topwear casual men grey fall,51,2.9,2809
15636,tshirts nike men airtight navy blue tshirts apparel topwear casual men navy blue fall,87,2.3,2924
3878,tshirts wrangler mens reverse print charcoal tshirt apparel topwear casual men black summer,422,3.7,1259
18915,shirts levis men work western red shirt apparel topwear casual men red fall,409,2.3,2147
6536,shorts nike mens trophy woven black short apparel bottomwear sports men black summer,94,4.8,2951
17161,shirts us polo assn men checks purple shirt apparel topwear casual men purple fall,146,4.1,1745
3044,tshirts tantra mens freddie blue tshirt apparel topwear casual men blue summer,71,2.5,1999
30743,kurtas fabindia men striped white kurta apparel topwear ethnic men white summer,117,4,901
32470,tshirts adidas women blue tshirt apparel topwear sports women blue summer,243,3.1,1977
40050,jackets adidas men yellow kaka jacket apparel topwear casual men yellow summer,404,2.2,2757
10720,shorts nike men ftbllsocc shorts white shorts apparel bottomwear sports men white summer,255,4.9,1543
24515,kurtas mother earth women orange printed kurta apparel topwear ethnic women orange fall,200,4.6,248
38976,tights latin quarters black tights apparel bottomwear casual women black summer,357,3.2,2773
37102,trousers wills lifestyle men grey trousers apparel bottomwear formal men grey summer,26,3.8,1732
13999,sweatshirts nike men solid black jackets apparel topwear sports men black fall,313,3.5,2315
17505,tshirts classic polo men stripes white polo tshirt apparel topwear casual men white fall,223,3.6,1709
30327,tshirts myntra men revolves black tshirt apparel topwear casual men black summer,405,2.9,2738
3420,tshirts myntra mens chai garam black tshirt apparel topwear casual men black summer,91,3.2,2392
12077,kurtas w women printed cream kurtas apparel topwear ethnic women cream fall,188,3.3,2398
30929,skirts fabindia women grey skirt apparel bottomwear ethnic women grey summer,160,4.4,1918
47047,salwar shree women cream jodhpuri salwar apparel bottomwear ethnic women purple summer,330,2.1,2510
13397,shirts united colors benetton men check purple shirts apparel topwear casual men purple summer,498,4.5,2865
12245,shirts genesis maroon formal shirt apparel topwear formal men maroon winter,429,3.9,2701
3612,tshirts puma mens deccan chargers grows grey tshirt apparel topwear sports men grey summer,111,3.1,2909
42535,kurtas mother earth women beige kurta apparel topwear ethnic women beige summer,132,2.5,2200
10512,tops flying machine women rn hs blue tshirts apparel topwear casual women blue fall,498,2.9,228
40262,shirts scullers men white blue check shirt apparel topwear casual men white summer,200,2.7,710
5985,shirts highlander men green black checked slim fit shirt apparel topwear casual men green summer,317,5,2547
4857,tshirts nike men arsenal red jersey apparel topwear sports men red summer,263,5,2238
59713,nightdress avirate white babydoll nightdress apparel loungewear nightwear casual women white summer,223,2.5,1016
12619,tshirts probase men printed grey tshirts apparel topwear casual men grey fall,336,2.4,1502
18323,shirts wills lifestyle men check green shirt apparel topwear casual men green fall,408,4.8,1456
23962,jackets provogue men grey sleeveless jacket apparel topwear casual men grey fall,360,4.8,189
48453,tshirts french connection men white printed tshirt apparel topwear casual men white summer,497,3.4,2018
9774,tshirts adidas men co graphic white tshirts apparel topwear casual men white fall,458,3.2,2664
17159,shirts us polo assn men checks blue shirt apparel topwear casual men blue fall,244,3.2,497
8494,skirts forever new women clay pleated beige skirts apparel bottomwear casual women beige fall,323,4.5,2943
9546,tshirts nike men elite ultimate ss training purple tshirts apparel topwear sports men purple fall,382,4.2,1178
44890,tshirts puma men navy blue polo tshirt apparel topwear casual men navy blue summer,17,4.4,1421
24149,tshirts adidas men blue tshirt apparel topwear casual men blue spring,221,5,1064
45942,tops mumbai slang women pink top apparel topwear casual women pink summer,463,3,189
24975,tops united colors benetton women blue printed top apparel topwear casual women blue summer,414,3.6,2921
4259,tshirts inkfruit mens uni grey tshirt apparel topwear casual men grey summer,27,3,791
18575,tshirts puma men ghetto halftone white tshirt apparel topwear casual men white fall,240,2.7,2602
6956,shirts soliver men white shirt apparel topwear casual men white summer,189,4,628
55788,nightdress sdl sweet dreams women light blue nightdress apparel loungewear nightwear casual women black summer,341,2,1245
